"location" "new_cases" "new_deaths"
"5744" "Cuba" 811 2
"5745" "Cuba" 997 4
"5746" "Cuba" 914 5
"5747" "Cuba" 807 3
"5748" "Cuba" 777 5
"5749" "Cuba" 750 3
"5750" "Cuba" 858 4
"5751" "Cuba" 873 2
"5752" "Cuba" 1041 2
"5753" "Cuba" 772 5
"5754" "Cuba" 778 4
"5755" "Cuba" 762 4
"5756" "Cuba" 639 1
"5757" "Cuba" 914 4
"5758" "Cuba" 734 3
"5759" "Cuba" 792 3
"5760" "Cuba" 727 4
"5761" "Cuba" 689 4
"5762" "Cuba" 735 3
"5763" "Cuba" 813 5
"5764" "Cuba" 796 2
"5765" "Cuba" 718 3
"5766" "Cuba" 774 4
"5767" "Cuba" 736 4
"5768" "Cuba" 816 3
"5769" "Cuba" 832 5
"5770" "Cuba" 950 1
"5771" "Cuba" 919 1
"5772" "Cuba" 701 2
"5773" "Cuba" 1008 4
"5774" "Cuba" 1051 3
"5775" "Cuba" 1013 1
"5776" "Cuba" 1077 4
"5777" "Cuba" 1029 2
"5778" "Cuba" 1162 5
"5779" "Cuba" 1066 0
"5780" "Cuba" 1030 4
"5781" "Cuba" 961 2
"5782" "Cuba" 914 1
"5783" "Cuba" 1017 5
"5784" "Cuba" 1040 5
"5785" "Cuba" 959 6
"5786" "Cuba" 854 8
"5787" "Cuba" 1060 9
"5788" "Cuba" 959 11
"5789" "Cuba" 1004 4
"5790" "Cuba" 1040 9
"5791" "Cuba" 1026 12
"5792" "Cuba" 1037 13
"5793" "Cuba" 1060 6
"5794" "Cuba" 1183 7
"5795" "Cuba" 1006 9
"5796" "Cuba" 1207 12
"5797" "Cuba" 1241 10
"5798" "Cuba" 1110 12
"5799" "Cuba" 1185 10
"5800" "Cuba" 938 6
"5801" "Cuba" 1083 7
"5802" "Cuba" 988 10
"5803" "Cuba" 1149 18
"5804" "Cuba" 1046 12
"5805" "Cuba" 915 10
"5806" "Cuba" 1071 10
"5807" "Cuba" 932 11
"5808" "Cuba" 1019 11
"5809" "Cuba" 1010 8
"5810" "Cuba" 1060 7
"5811" "Cuba" 1162 12
"5812" "Cuba" 1036 9
"5813" "Cuba" 1069 10
"5814" "Cuba" 1116 9
"5815" "Cuba" 1071 14
"5816" "Cuba" 1207 13
"5817" "Cuba" 1186 10
"5818" "Cuba" 1277 7
"5819" "Cuba" 1383 11
"5820" "Cuba" 1233 8
"5821" "Cuba" 1057 10
"5822" "Cuba" 1244 12
"5823" "Cuba" 1339 8
"5824" "Cuba" 1252 6
"5825" "Cuba" 1197 9
"5826" "Cuba" 1289 14
"5827" "Cuba" 1221 14
"5828" "Cuba" 1155 13
"5829" "Cuba" 1291 11
"5830" "Cuba" 1129 11
"5831" "Cuba" 1102 9
"5832" "Cuba" 1169 12
"5833" "Cuba" 1188 10
"5834" "Cuba" 1079 7
"5835" "Cuba" 1100 8
"5836" "Cuba" 1057 7
"5837" "Cuba" 1191 12
"5838" "Cuba" 1053 8
"5839" "Cuba" 1129 7
"5840" "Cuba" 1135 11
"5841" "Cuba" 1087 9
"5842" "Cuba" 1185 13
"5843" "Cuba" 1156 8
"5844" "Cuba" 1161 12
"5845" "Cuba" 1158 12
"5846" "Cuba" 1288 8
"5847" "Cuba" 1372 10
"5848" "Cuba" 1470 12
"5849" "Cuba" 1349 11
"5850" "Cuba" 1537 8
"5851" "Cuba" 1403 12
"5852" "Cuba" 1418 5
"5853" "Cuba" 1481 9
"5854" "Cuba" 1472 16
"5855" "Cuba" 1436 11
"5856" "Cuba" 1561 11
"5857" "Cuba" 1489 10
"5858" "Cuba" 2055 13
"5859" "Cuba" 1880 16
"5860" "Cuba" 2464 10
"5861" "Cuba" 2403 12
"5862" "Cuba" 2698 10
"5863" "Cuba" 2589 12
"5864" "Cuba" 3080 17
"5865" "Cuba" 2970 14
"5866" "Cuba" 2952 18
"5867" "Cuba" 3308 20
"5868" "Cuba" 3475 15
"5869" "Cuba" 3519 14
"5870" "Cuba" 3075 21
"5871" "Cuba" 3591 15
"5872" "Cuba" 3664 18
"5873" "Cuba" 3819 26
"5874" "Cuba" 6422 20
"5875" "Cuba" 6750 39
"5876" "Cuba" 6923 47
"5877" "Cuba" 6423 42
"5878" "Cuba" 5613 29
"5879" "Cuba" 6080 51
"5880" "Cuba" 6479 67
"5881" "Cuba" 6460 65
"5882" "Cuba" 6062 52
"5883" "Cuba" 6279 62
"5884" "Cuba" 6505 61
"5885" "Cuba" 6057 53
"5886" "Cuba" 6405 53
"5887" "Cuba" 7745 65
"5888" "Cuba" 7784 66
"5889" "Cuba" 7732 68
"5890" "Cuba" 8853 80
"5891" "Cuba" 8184 66
"5892" "Cuba" 7903 75
"5893" "Cuba" 9323 68
"5894" "Cuba" 8607 68
"5895" "Cuba" 8736 65
"5896" "Cuba" 8875 65
"5897" "Cuba" 9747 87
"5898" "Cuba" 9279 68
"5899" "Cuba" 9629 80
"5900" "Cuba" 9363 98
"5901" "Cuba" 8399 93
"5902" "Cuba" 8886 75
"5903" "Cuba" 8893 96
"5904" "Cuba" 9427 83
"5905" "Cuba" 7950 77
"5906" "Cuba" 8936 93
"5907" "Cuba" 8605 76
"5908" "Cuba" 8194 73
"5909" "Cuba" 8312 85
"5910" "Cuba" 8816 83
"5911" "Cuba" 8636 98
"5912" "Cuba" 9169 65
"5913" "Cuba" 9772 68
"5914" "Cuba" 8666 84
"5915" "Cuba" 8972 79
"5916" "Cuba" 9764 78
"5917" "Cuba" 9740 84
"5918" "Cuba" 9548 63
"5919" "Cuba" 9320 74
"5920" "Cuba" 9907 92
"5921" "Cuba" 8637 96
"5922" "Cuba" 8509 96
"5923" "Cuba" 7639 82
"5924" "Cuba" 6850 83
"5925" "Cuba" 6277 77
"5926" "Cuba" 6075 75
"5927" "Cuba" 6342 84
"5928" "Cuba" 6609 74
"5929" "Cuba" 6208 87
"5930" "Cuba" 6927 74
"5931" "Cuba" 7854 79
"5932" "Cuba" 9221 86
"5933" "Cuba" 7230 85
"5934" "Cuba" 7771 93
"5935" "Cuba" 8317 86
"5936" "Cuba" 7747 89
"5937" "Cuba" 8394 84
"5938" "Cuba" 8035 79
"5939" "Cuba" 8034 80
"5940" "Cuba" 8342 74
"5941" "Cuba" 7516 76
"5942" "Cuba" 7437 74
"5943" "Cuba" 7628 78
"5944" "Cuba" 8291 75
"5945" "Cuba" 8517 57
"5946" "Cuba" 8434 63
"5947" "Cuba" 8544 60
"5948" "Cuba" 8289 63
"5949" "Cuba" 7151 59
"5950" "Cuba" 6935 70
"5951" "Cuba" 7695 56
"5952" "Cuba" 7513 59
"5953" "Cuba" 6673 64
"5954" "Cuba" 6632 52
"5955" "Cuba" 6009 51
"5956" "Cuba" 5617 48
"5957" "Cuba" 5003 58
"5958" "Cuba" 5049 50
"5959" "Cuba" 4873 48
"5960" "Cuba" 4097 46
"5961" "Cuba" 4272 38
"5962" "Cuba" 4793 45
"5963" "Cuba" 3596 40
"5964" "Cuba" 3833 39
"5965" "Cuba" 3396 35
"5966" "Cuba" 3442 35
"5967" "Cuba" 3604 39
"5968" "Cuba" 2945 40
"5969" "Cuba" 2638 37
"5970" "Cuba" 2354 28
"5971" "Cuba" 2364 38
"5972" "Cuba" 2138 24
"5973" "Cuba" 1946 19
"5974" "Cuba" 2197 21
"5975" "Cuba" 1844 21
"5976" "Cuba" 1768 22
"5977" "Cuba" 1550 13
"5978" "Cuba" 1435 19
"5979" "Cuba" 1476 20
"5980" "Cuba" 1393 14
"5981" "Cuba" 1319 0
"5982" "Cuba" 1210 24
"5983" "Cuba" 975 10
"5984" "Cuba" 912 9
"5985" "Cuba" 900 9
"5986" "Cuba" 866 4
"5987" "Cuba" 712 7
"5988" "Cuba" 676 6
"5989" "Cuba" 633 4
"5990" "Cuba" 549 6
"5991" "Cuba" 567 4
"5992" "Cuba" 592 2
"5993" "Cuba" 606 5
"5994" "Cuba" 550 4
"5995" "Cuba" 483 1
"5996" "Cuba" 471 3
"5997" "Cuba" 467 5
"5998" "Cuba" 413 4
"5999" "Cuba" 403 4
"6000" "Cuba" 362 1
"6001" "Cuba" 293 0
"6002" "Cuba" 348 3
"6003" "Cuba" 326 1
"6004" "Cuba" 243 1
"6005" "Cuba" 246 2
"6006" "Cuba" 316 3
"6007" "Cuba" 316 1
"6008" "Cuba" 287 3
"6009" "Cuba" 330 2
"6010" "Cuba" 240 0
"6011" "Cuba" 234 3
"6012" "Cuba" 182 1
"6013" "Cuba" 240 0
"6014" "Cuba" 186 0
"6015" "Cuba" 183 1
"6016" "Cuba" 153 0
"6017" "Cuba" 130 0
"6018" "Cuba" 136 4
"6019" "Cuba" 142 1
"6020" "Cuba" 150 0
"6021" "Cuba" 114 1
"6022" "Cuba" 110 1
"6023" "Cuba" 88 2
"6024" "Cuba" 104 1
"6025" "Cuba" 75 1
"6026" "Cuba" 78 0
"6027" "Cuba" 81 0
"6028" "Cuba" 65 0
"6029" "Cuba" 73 2
"6030" "Cuba" 62 0
"6031" "Cuba" 65 0
"6032" "Cuba" 58 0
"6033" "Cuba" 62 0
"6034" "Cuba" 72 0
"6035" "Cuba" 73 0
"6036" "Cuba" 77 1
"6037" "Cuba" 62 0
"6038" "Cuba" 79 1
"6039" "Cuba" 61 1
"6040" "Cuba" 80 1
"6041" "Cuba" 89 0
"6042" "Cuba" 76 0
"6043" "Cuba" 125 3
"6044" "Cuba" 122 0
"6045" "Cuba" 128 1
"6046" "Cuba" 145 0
"6047" "Cuba" 241 0
"6048" "Cuba" 328 1
"6049" "Cuba" 433 0
"6050" "Cuba" 469 1
"6051" "Cuba" 469 1
"6052" "Cuba" 556 0
"6053" "Cuba" 673 0
"6054" "Cuba" 967 0
"6055" "Cuba" 1429 1
"6056" "Cuba" 1946 0
"6057" "Cuba" 2174 1
"6058" "Cuba" 2723 2
"6059" "Cuba" 2519 1
"6060" "Cuba" 2685 1
"6061" "Cuba" 2788 0
"6062" "Cuba" 3387 1
"6063" "Cuba" 3336 1
"6064" "Cuba" 3506 3
"6065" "Cuba" 3562 5
"6066" "Cuba" 3306 1
"6067" "Cuba" 3150 4
"6068" "Cuba" 2967 3
"6069" "Cuba" 3195 4
"6070" "Cuba" 3392 1
"6071" "Cuba" 3401 5
"6072" "Cuba" 3508 5
"6073" "Cuba" 3307 4
"6074" "Cuba" 2764 6
"6075" "Cuba" 2987 3
"6076" "Cuba" 2814 7
"6077" "Cuba" 2799 5
"6078" "Cuba" 3059 2
"6079" "Cuba" 2829 7
"6080" "Cuba" 2119 2
"6081" "Cuba" 1610 8
"6082" "Cuba" 1460 8
"6083" "Cuba" 1546 5
"6084" "Cuba" 1434 7
"6085" "Cuba" 1380 4
"6086" "Cuba" 1340 8
"6087" "Cuba" 1349 4
"6088" "Cuba" 1018 4
"6089" "Cuba" 919 3
"6090" "Cuba" 951 4
"6091" "Cuba" 1149 6
"6092" "Cuba" 888 7
"6093" "Cuba" 898 5
"6094" "Cuba" 792 4
"6095" "Cuba" 630 0
"6096" "Cuba" 594 1
"6097" "Cuba" 733 5
"6098" "Cuba" 647 2
"6099" "Cuba" 629 2
"6100" "Cuba" 628 1
"6101" "Cuba" 562 4
"6102" "Cuba" 467 0
"6103" "Cuba" 513 3
"6104" "Cuba" 595 0
"6105" "Cuba" 626 0
"6106" "Cuba" 609 0
"6107" "Cuba" 630 0
"6108" "Cuba" 475 0
"6109" "Cuba" 396 1
"6110" "Cuba" 472 1
"6111" "Cuba" 596 2
"6112" "Cuba" 638 0
"6113" "Cuba" 510 1
"6114" "Cuba" 482 1
"6115" "Cuba" 548 1
"6116" "Cuba" 447 0
"6117" "Cuba" 518 1
"6118" "Cuba" 561 0
"6119" "Cuba" 586 1
"6120" "Cuba" 613 0
"6121" "Cuba" 556 0
"6122" "Cuba" 620 0
"6123" "Cuba" 561 0
"6124" "Cuba" 559 0
"6125" "Cuba" 586 0
"6126" "Cuba" 742 1
"6127" "Cuba" 833 2
"6128" "Cuba" 786 0
"6129" "Cuba" 729 1
"6130" "Cuba" 679 1
"6131" "Cuba" 811 0
"6132" "Cuba" 877 0
"6133" "Cuba" 836 0
"6134" "Cuba" 957 1
"6135" "Cuba" 822 0
"6136" "Cuba" 834 1
"6137" "Cuba" 621 0
"6138" "Cuba" 814 0
"6139" "Cuba" 833 0
"6140" "Cuba" 778 0
"6141" "Cuba" 789 2
"6142" "Cuba" 695 2
"6143" "Cuba" 619 1
"6144" "Cuba" 510 1
"6145" "Cuba" 676 1
"6146" "Cuba" 654 0
"6147" "Cuba" 619 0
"6148" "Cuba" 609 0
"6149" "Cuba" 603 1
"6150" "Cuba" 496 1
"6151" "Cuba" 342 0
"6152" "Cuba" 439 0
"6153" "Cuba" 449 0
"6154" "Cuba" 479 0
"6155" "Cuba" 402 1
"6156" "Cuba" 292 0
"6157" "Cuba" 337 1
"6158" "Cuba" 239 1
"6159" "Cuba" 297 0
"6160" "Cuba" 329 0
"6161" "Cuba" 282 1
"6162" "Cuba" 266 0
"6163" "Cuba" 245 2
"6164" "Cuba" 237 0
"6165" "Cuba" 196 0
"6166" "Cuba" 191 0
"6167" "Cuba" 204 0
"6168" "Cuba" 191 1
"6169" "Cuba" 191 0
"6170" "Cuba" 190 1
"6171" "Cuba" 155 0
"6172" "Cuba" 109 0
"6173" "Cuba" 93 0
"6174" "Cuba" 118 0
"6175" "Cuba" 147 0
"6176" "Cuba" 123 0
"6177" "Cuba" 104 0
"6178" "Cuba" 77 0
"6179" "Cuba" 53 1
"6180" "Cuba" 96 1
"6181" "Cuba" 110 0
"6182" "Cuba" 77 0
"6183" "Cuba" 103 0
"6184" "Cuba" 93 0
"6185" "Cuba" 72 0
"6186" "Cuba" 46 0
"6187" "Cuba" 62 0
"6188" "Cuba" 61 0
"6189" "Cuba" 61 0
"6190" "Cuba" 44 0
"6191" "Cuba" 44 0
"6192" "Cuba" 37 0
"6193" "Cuba" 31 0
"6194" "Cuba" 44 0
"6195" "Cuba" 45 0
"6196" "Cuba" 45 0
"6197" "Cuba" 46 0
"6198" "Cuba" 31 0
"6199" "Cuba" 32 0
"6200" "Cuba" 29 0
"6201" "Cuba" 41 0
"6202" "Cuba" 29 0
"6203" "Cuba" 30 0
"6204" "Cuba" 24 0
"6205" "Cuba" 18 0
"6206" "Cuba" 16 0
"6207" "Cuba" 13 0
"6208" "Cuba" 27 0
"6209" "Cuba" 29 0
"6210" "Cuba" 31 0
"6211" "Cuba" 15 0
"6212" "Cuba" 20 0
"6213" "Cuba" 19 0
"6214" "Cuba" 12 0
"6215" "Cuba" 21 0
"6216" "Cuba" 17 0
"6217" "Cuba" 26 0
"6218" "Cuba" 22 0
"6219" "Cuba" 24 0
"6220" "Cuba" 25 0
"6221" "Cuba" 17 0
"6222" "Cuba" 22 0
"6223" "Cuba" 29 0
"6224" "Cuba" 29 0
"6225" "Cuba" 21 0
"6226" "Cuba" 28 0
"6227" "Cuba" 26 0
"6228" "Cuba" 28 0
"6229" "Cuba" 11 0
"6230" "Cuba" 34 0
"6231" "Cuba" 22 0
"6232" "Cuba" 42 0
"6233" "Cuba" 37 0
"6234" "Cuba" 43 0
"6235" "Cuba" 36 0
"6236" "Cuba" 37 0
"6237" "Cuba" 43 0
"6238" "Cuba" 44 0
"6239" "Cuba" 38 0
"6240" "Cuba" 57 0
"6241" "Cuba" 37 0
"6242" "Cuba" 31 0
"6243" "Cuba" 63 0
"6244" "Cuba" 49 0
"6245" "Cuba" 64 0
"6246" "Cuba" 64 0
"6247" "Cuba" 68 0
"6248" "Cuba" 81 0
"6249" "Cuba" 51 0
"6250" "Cuba" 75 0
"6251" "Cuba" 95 0
"6252" "Cuba" 97 0
"6253" "Cuba" 114 0
"6254" "Cuba" 96 0
"6255" "Cuba" 103 0
"6256" "Cuba" 100 0
"6257" "Cuba" 98 0
"6258" "Cuba" 92 0
"6259" "Cuba" 88 0
"6260" "Cuba" 97 0
"6261" "Cuba" 109 0
"6262" "Cuba" 107 0
"6263" "Cuba" 60 0
"6264" "Cuba" 100 0
"6265" "Cuba" 131 0
"6266" "Cuba" 129 0
"6267" "Cuba" 85 0
"6268" "Cuba" 121 0
"6269" "Cuba" 68 0
"6270" "Cuba" 87 0
"6271" "Cuba" 95 0
"6272" "Cuba" 116 0
"6273" "Cuba" 66 0
"6274" "Cuba" 101 0
"6275" "Cuba" 73 0
"6276" "Cuba" 87 0
"6277" "Cuba" 57 0
"6278" "Cuba" 72 0
"6279" "Cuba" 103 0
"6280" "Cuba" 85 0
"6281" "Cuba" 74 0
"6282" "Cuba" 81 1
"6283" "Cuba" 62 0
"6284" "Cuba" 48 0
"6285" "Cuba" 57 0
"6286" "Cuba" 59 0
"6287" "Cuba" 59 0
"6288" "Cuba" 60 0
"6289" "Cuba" 70 0
"6290" "Cuba" 57 0
"6291" "Cuba" 33 0
"6292" "Cuba" 42 0
"6293" "Cuba" 47 0
"6294" "Cuba" 45 0
"6295" "Cuba" 37 0
"6296" "Cuba" 45 0
"6297" "Cuba" 29 0
"6298" "Cuba" 17 0
"6299" "Cuba" 31 0
"6300" "Dominican Republic" 10 1
"6301" "Dominican Republic" 0 0
"6302" "Dominican Republic" 13 1
"6303" "Dominican Republic" 38 0
"6304" "Dominican Republic" 40 0
"6305" "Dominican Republic" 90 1
"6306" "Dominican Republic" 43 0
"6307" "Dominican Republic" 67 3
"6308" "Dominican Republic" 80 4
"6309" "Dominican Republic" 96 0
"6310" "Dominican Republic" 93 10
"6311" "Dominican Republic" 138 8
"6312" "Dominican Republic" 140 11
"6313" "Dominican Republic" 42 3
"6314" "Dominican Republic" 208 9
"6315" "Dominican Republic" 175 6
"6316" "Dominican Republic" 96 3
"6317" "Dominican Republic" 108 8
"6318" "Dominican Republic" 0 0
"6319" "Dominican Republic" 257 14
"6320" "Dominican Republic" 83 4
"6321" "Dominican Republic" 128 12
"6322" "Dominican Republic" 155 10
"6323" "Dominican Republic" 238 10
"6324" "Dominican Republic" 271 8
"6325" "Dominican Republic" 139 9
"6326" "Dominican Republic" 208 38
"6327" "Dominican Republic" 200 4
"6328" "Dominican Republic" 119 6
"6329" "Dominican Republic" 328 6
"6330" "Dominican Republic" 141 7
"6331" "Dominican Republic" 371 4
"6332" "Dominican Republic" 209 17
"6333" "Dominican Republic" 345 9
"6334" "Dominican Republic" 284 9
"6335" "Dominican Republic" 80 10
"6336" "Dominican Republic" 256 15
"6337" "Dominican Republic" 243 5
"6338" "Dominican Republic" 206 2
"6339" "Dominican Republic" 177 6
"6340" "Dominican Republic" 209 5
"6341" "Dominican Republic" 158 4
"6342" "Dominican Republic" 123 4
"6343" "Dominican Republic" 236 7
"6344" "Dominican Republic" 320 8
"6345" "Dominican Republic" 316 12
"6346" "Dominican Republic" 290 13
"6347" "Dominican Republic" 376 7
"6348" "Dominican Republic" 281 13
"6349" "Dominican Republic" 245 8
"6350" "Dominican Republic" 327 8
"6351" "Dominican Republic" 288 11
"6352" "Dominican Republic" 281 7
"6353" "Dominican Republic" 506 5
"6354" "Dominican Republic" 465 3
"6355" "Dominican Republic" 287 5
"6356" "Dominican Republic" 266 9
"6357" "Dominican Republic" 296 7
"6358" "Dominican Republic" 124 13
"6359" "Dominican Republic" 419 2
"6360" "Dominican Republic" 371 4
"6361" "Dominican Republic" 204 0
"6362" "Dominican Republic" 411 6
"6363" "Dominican Republic" 498 7
"6364" "Dominican Republic" 254 5
"6365" "Dominican Republic" 180 2
"6366" "Dominican Republic" 332 8
"6367" "Dominican Republic" 433 2
"6368" "Dominican Republic" 379 0
"6369" "Dominican Republic" 272 2
"6370" "Dominican Republic" 191 8
"6371" "Dominican Republic" 459 6
"6372" "Dominican Republic" 345 11
"6373" "Dominican Republic" 463 3
"6374" "Dominican Republic" 377 10
"6375" "Dominican Republic" 377 4
"6376" "Dominican Republic" 287 0
"6377" "Dominican Republic" 180 13
"6378" "Dominican Republic" 288 1
"6379" "Dominican Republic" 279 4
"6380" "Dominican Republic" 389 5
"6381" "Dominican Republic" 487 11
"6382" "Dominican Republic" 405 2
"6383" "Dominican Republic" 526 1
"6384" "Dominican Republic" 289 5
"6385" "Dominican Republic" 393 6
"6386" "Dominican Republic" 629 11
"6387" "Dominican Republic" 571 7
"6388" "Dominican Republic" 564 9
"6389" "Dominican Republic" 390 15
"6390" "Dominican Republic" 309 13
"6391" "Dominican Republic" 415 10
"6392" "Dominican Republic" 419 18
"6393" "Dominican Republic" 540 2
"6394" "Dominican Republic" 423 12
"6395" "Dominican Republic" 710 8
"6396" "Dominican Republic" 899 7
"6397" "Dominican Republic" 693 7
"6398" "Dominican Republic" 566 6
"6399" "Dominican Republic" 695 16
"6400" "Dominican Republic" 510 7
"6401" "Dominican Republic" 623 14
"6402" "Dominican Republic" 855 6
"6403" "Dominican Republic" 754 8
"6404" "Dominican Republic" 443 7
"6405" "Dominican Republic" 752 14
"6406" "Dominican Republic" 819 7
"6407" "Dominican Republic" 810 11
"6408" "Dominican Republic" 951 10
"6409" "Dominican Republic" 1036 11
"6410" "Dominican Republic" 1241 8
"6411" "Dominican Republic" 703 10
"6412" "Dominican Republic" 302 17
"6413" "Dominican Republic" 1158 8
"6414" "Dominican Republic" 1202 13
"6415" "Dominican Republic" 1125 22
"6416" "Dominican Republic" 1199 16
"6417" "Dominican Republic" 1418 17
"6418" "Dominican Republic" 974 6
"6419" "Dominican Republic" 799 7
"6420" "Dominican Republic" 1366 19
"6421" "Dominican Republic" 1072 12
"6422" "Dominican Republic" 1370 1
"6423" "Dominican Republic" 1406 29
"6424" "Dominican Republic" 1336 10
"6425" "Dominican Republic" 1101 12
"6426" "Dominican Republic" 841 6
"6427" "Dominican Republic" 1246 6
"6428" "Dominican Republic" 1572 1
"6429" "Dominican Republic" 1462 30
"6430" "Dominican Republic" 1819 19
"6431" "Dominican Republic" 2012 8
"6432" "Dominican Republic" 1248 20
"6433" "Dominican Republic" 534 18
"6434" "Dominican Republic" 1492 22
"6435" "Dominican Republic" 1733 23
"6436" "Dominican Republic" 1734 14
"6437" "Dominican Republic" 1766 10
"6438" "Dominican Republic" 828 8
"6439" "Dominican Republic" 874 5
"6440" "Dominican Republic" 1178 30
"6441" "Dominican Republic" 1365 9
"6442" "Dominican Republic" 876 24
"6443" "Dominican Republic" 1173 13
"6444" "Dominican Republic" 1069 30
"6445" "Dominican Republic" 954 20
"6446" "Dominican Republic" 767 19
"6447" "Dominican Republic" 595 18
"6448" "Dominican Republic" 1130 25
"6449" "Dominican Republic" 910 22
"6450" "Dominican Republic" 1354 16
"6451" "Dominican Republic" 1057 29
"6452" "Dominican Republic" 764 15
"6453" "Dominican Republic" 428 28
"6454" "Dominican Republic" 386 8
"6455" "Dominican Republic" 1004 12
"6456" "Dominican Republic" 883 4
"6457" "Dominican Republic" 857 28
"6458" "Dominican Republic" 694 21
"6459" "Dominican Republic" 600 13
"6460" "Dominican Republic" 447 6
"6461" "Dominican Republic" 609 12
"6462" "Dominican Republic" 340 28
"6463" "Dominican Republic" 407 17
"6464" "Dominican Republic" 426 18
"6465" "Dominican Republic" 342 25
"6466" "Dominican Republic" 509 8
"6467" "Dominican Republic" 474 29
"6468" "Dominican Republic" 264 28
"6469" "Dominican Republic" 648 27
"6470" "Dominican Republic" 1002 36
"6471" "Dominican Republic" 0 0
"6472" "Dominican Republic" 2147 39
"6473" "Dominican Republic" 557 5
"6474" "Dominican Republic" 565 19
"6475" "Dominican Republic" 233 25
"6476" "Dominican Republic" 806 25
"6477" "Dominican Republic" 779 12
"6478" "Dominican Republic" 516 15
"6479" "Dominican Republic" 860 12
"6480" "Dominican Republic" 568 15
"6481" "Dominican Republic" 450 16
"6482" "Dominican Republic" 693 14
"6483" "Dominican Republic" 718 11
"6484" "Dominican Republic" 615 13
"6485" "Dominican Republic" 596 12
"6486" "Dominican Republic" 968 10
"6487" "Dominican Republic" 589 3
"6488" "Dominican Republic" 494 7
"6489" "Dominican Republic" 486 10
"6490" "Dominican Republic" 468 10
"6491" "Dominican Republic" 385 2
"6492" "Dominican Republic" 475 11
"6493" "Dominican Republic" 360 6
"6494" "Dominican Republic" 429 2
"6495" "Dominican Republic" 280 3
"6496" "Dominican Republic" 234 3
"6497" "Dominican Republic" 309 4
"6498" "Dominican Republic" 519 3
"6499" "Dominican Republic" 622 9
"6500" "Dominican Republic" 576 11
"6501" "Dominican Republic" 554 6
"6502" "Dominican Republic" 574 10
"6503" "Dominican Republic" 317 5
"6504" "Dominican Republic" 777 10
"6505" "Dominican Republic" 724 4
"6506" "Dominican Republic" 585 2
"6507" "Dominican Republic" 557 2
"6508" "Dominican Republic" 463 6
"6509" "Dominican Republic" 366 6
"6510" "Dominican Republic" 165 4
"6511" "Dominican Republic" 654 3
"6512" "Dominican Republic" 404 3
"6513" "Dominican Republic" 384 3
"6514" "Dominican Republic" 475 3
"6515" "Dominican Republic" 422 4
"6516" "Dominican Republic" 320 4
"6517" "Dominican Republic" 306 1
"6518" "Dominican Republic" 425 2
"6519" "Dominican Republic" 475 6
"6520" "Dominican Republic" 0 0
"6521" "Dominican Republic" 1145 8
"6522" "Dominican Republic" 509 3
"6523" "Dominican Republic" 316 2
"6524" "Dominican Republic" 165 1
"6525" "Dominican Republic" 562 6
"6526" "Dominican Republic" 343 2
"6527" "Dominican Republic" 419 2
"6528" "Dominican Republic" 686 9
"6529" "Dominican Republic" 314 4
"6530" "Dominican Republic" 259 1
"6531" "Dominican Republic" 257 2
"6532" "Dominican Republic" 430 5
"6533" "Dominican Republic" 546 3
"6534" "Dominican Republic" 476 1
"6535" "Dominican Republic" 345 2
"6536" "Dominican Republic" 537 2
"6537" "Dominican Republic" 421 2
"6538" "Dominican Republic" 528 2
"6539" "Dominican Republic" 134 3
"6540" "Dominican Republic" 371 2
"6541" "Dominican Republic" 918 6
"6542" "Dominican Republic" 671 2
"6543" "Dominican Republic" 499 3
"6544" "Dominican Republic" 479 1
"6545" "Dominican Republic" 494 4
"6546" "Dominican Republic" 460 3
"6547" "Dominican Republic" 1026 8
"6548" "Dominican Republic" 601 5
"6549" "Dominican Republic" 986 2
"6550" "Dominican Republic" 640 2
"6551" "Dominican Republic" 419 1
"6552" "Dominican Republic" 282 2
"6553" "Dominican Republic" 285 2
"6554" "Dominican Republic" 1526 2
"6555" "Dominican Republic" 855 7
"6556" "Dominican Republic" 876 4
"6557" "Dominican Republic" 820 2
"6558" "Dominican Republic" 515 1
"6559" "Dominican Republic" 314 2
"6560" "Dominican Republic" 895 1
"6561" "Dominican Republic" 812 1
"6562" "Dominican Republic" 671 8
"6563" "Dominican Republic" 975 2
"6564" "Dominican Republic" 798 0
"6565" "Dominican Republic" 685 1
"6566" "Dominican Republic" 492 1
"6567" "Dominican Republic" 531 3
"6568" "Dominican Republic" 1560 8
"6569" "Dominican Republic" 731 1
"6570" "Dominican Republic" 1133 1
"6571" "Dominican Republic" 1107 1
"6572" "Dominican Republic" 492 3
"6573" "Dominican Republic" 613 3
"6574" "Dominican Republic" 788 5
"6575" "Dominican Republic" 720 3
"6576" "Dominican Republic" 624 1
"6577" "Dominican Republic" 1135 6
"6578" "Dominican Republic" 1322 2
"6579" "Dominican Republic" 666 1
"6580" "Dominican Republic" 878 13
"6581" "Dominican Republic" 566 3
"6582" "Dominican Republic" 1158 3
"6583" "Dominican Republic" 1381 0
"6584" "Dominican Republic" 905 0
"6585" "Dominican Republic" 824 0
"6586" "Dominican Republic" 641 0
"6587" "Dominican Republic" 860 1
"6588" "Dominican Republic" 1314 4
"6589" "Dominican Republic" 1206 5
"6590" "Dominican Republic" 1433 2
"6591" "Dominican Republic" 747 0
"6592" "Dominican Republic" 366 2
"6593" "Dominican Republic" 2043 1
"6594" "Dominican Republic" 475 0
"6595" "Dominican Republic" 529 0
"6596" "Dominican Republic" 1115 4
